id,date,station_number,level(m)
99343,2015-02-26,jb010,1.87
99340,2015-02-25,jb010,1.9
99328,2015-02-24,jb010,1.93
99321,2015-02-23,jb010,1.95
99318,2015-02-22,jb010,1.96
99311,2015-02-21,jb010,2.0
99304,2015-02-20,jb010,2.0
99294,2015-02-19,jb010,2.0
99285,2015-02-18,jb010,2.03
99279,2015-02-17,jb010,2.03
99273,2015-02-16,jb010,2.04
99265,2015-02-15,jb010,2.06
99260,2015-02-14,jb010,2.06
99255,2015-02-13,jb010,2.1
99247,2015-02-12,jb010,2.1
99236,2015-02-11,jb010,2.1
99229,2015-02-10,jb010,2.13
99222,2015-02-09,jb010,2.13
99215,2015-02-08,jb010,2.16
99212,2015-02-07,jb010,2.16
99204,2015-02-06,jb010,2.16
99198,2015-02-05,jb010,2.18
99187,2015-02-04,jb010,2.18
99183,2015-02-03,jb010,2.2
99176,2015-02-02,jb010,2.21
99171,2015-02-01,jb010,2.21
99161,2015-01-31,jb010,2.24
99154,2015-01-30,jb010,2.26
99150,2015-01-29,jb010,2.26
99144,2015-01-28,jb010,2.28
99136,2015-01-27,jb010,2.31
99130,2015-01-26,jb010,2.33
99120,2015-01-25,jb010,2.36
99113,2015-01-24,jb010,2.36
99109,2015-01-23,jb010,2.4
99097,2015-01-22,jb010,2.4
99091,2015-01-21,jb010,2.45
99082,2015-01-20,jb010,2.47
99081,2015-01-19,jb010,2.5
99068,2015-01-18,jb010,2.5
99065,2015-01-17,jb010,2.5
99059,2015-01-16,jb010,2.54
99050,2015-01-15,jb010,2.6
99045,2015-01-14,jb010,2.6
99038,2015-01-13,jb010,2.6
99030,2015-01-12,jb010,2.69
99019,2015-01-11,jb010,2.73
99015,2015-01-10,jb010,2.73
99005,2015-01-09,jb010,2.8
99002,2015-01-08,jb010,2.8
98994,2015-01-07,jb010,2.81
98986,2015-01-06,jb010,2.83
98981,2015-01-05,jb010,2.9
98973,2015-01-04,jb010,2.9
98963,2015-01-03,jb010,2.93
98962,2015-01-02,jb010,2.95
98953,2015-01-01,jb010,3.0
98944,2014-12-31,jb010,3.0
98941,2014-12-30,jb010,3.0
98933,2014-12-29,jb010,3.0
98927,2014-12-28,jb010,3.0
98920,2014-12-27,jb010,3.0
98915,2014-12-26,jb010,3.2
98910,2014-12-25,jb010,3.2
98902,2014-12-24,jb010,3.2
98897,2014-12-23,jb010,3.2
98892,2014-12-22,jb010,3.3
98887,2014-12-21,jb010,3.3
98877,2014-12-20,jb010,3.5
98876,2014-12-19,jb010,3.5
98868,2014-12-18,jb010,3.6
98864,2014-12-17,jb010,3.7
98853,2014-12-16,jb010,3.7
98848,2014-12-15,jb010,3.7
98842,2014-12-14,jb010,3.7
98836,2014-12-13,jb010,3.7
98832,2014-12-12,jb010,3.7
98826,2014-12-11,jb010,3.74
98818,2014-12-10,jb010,3.76
98814,2014-12-09,jb010,3.76
98807,2014-12-08,jb010,3.75
98803,2014-12-07,jb010,3.8
98793,2014-12-06,jb010,4.0
98792,2014-12-05,jb010,4.0
98784,2014-12-04,jb010,4.0
98775,2014-12-03,jb010,4.18
98770,2014-12-02,jb010,4.24
98766,2014-12-01,jb010,4.28
98758,2014-11-30,jb010,4.25
98754,2014-11-29,jb010,4.38
98748,2014-11-28,jb010,4.48
98744,2014-11-27,jb010,4.61
98734,2014-11-26,jb010,4.61
98728,2014-11-25,jb010,4.61
98726,2014-11-24,jb010,4.58
98720,2014-11-23,jb010,4.36
98710,2014-11-22,jb010,4.27
98705,2014-11-21,jb010,4.1
98700,2014-11-20,jb010,3.82
98695,2014-11-19,jb010,3.93
98686,2014-11-18,jb010,4.02
98683,2014-11-17,jb010,4.35
98675,2014-11-16,jb010,4.54
98668,2014-11-15,jb010,4.65
98661,2014-11-14,jb010,4.77
98657,2014-11-13,jb010,4.89
98654,2014-11-12,jb010,5.37
98644,2014-11-11,jb010,6.01
98642,2014-11-10,jb010,6.65
98632,2014-11-09,jb010,6.73
98626,2014-11-08,jb010,6.78
98619,2014-11-07,jb010,6.81
98613,2014-11-06,jb010,6.92
98608,2014-11-05,jb010,7.0
98602,2014-11-04,jb010,7.02
98595,2014-11-03,jb010,7.61
98593,2014-11-02,jb010,7.65
98583,2014-11-01,jb010,7.67
98579,2014-10-31,jb010,7.57
98576,2014-10-30,jb010,7.5
98567,2014-10-29,jb010,7.48
98564,2014-10-28,jb010,7.45
98558,2014-10-27,jb010,7.31
98548,2014-10-26,jb010,7.2
98543,2014-10-25,jb010,6.96
98535,2014-10-24,jb010,7.05
98533,2014-10-23,jb010,7.05
98525,2014-10-22,jb010,7.05
98522,2014-10-21,jb010,7.05
98516,2014-10-20,jb010,6.05
98507,2014-10-19,jb010,7.03
98502,2014-10-18,jb010,6.99
98497,2014-10-17,jb010,6.97
98491,2014-10-16,jb010,6.93
98483,2014-10-15,jb010,6.88
98477,2014-10-14,jb010,6.7
98473,2014-10-13,jb010,6.3
98467,2014-10-12,jb010,6.11
98462,2014-10-11,jb010,5.62
98454,2014-10-10,jb010,5.3
98450,2014-10-09,jb010,3.82
98439,2014-10-08,jb010,3.85
98434,2014-10-07,jb010,4.43
98428,2014-10-06,jb010,4.9
98421,2014-10-05,jb010,4.75
98415,2014-10-04,jb010,4.56
98410,2014-10-03,jb010,4.32
98403,2014-10-02,jb010,4.11
98399,2014-10-01,jb010,4.0
98393,2014-09-30,jb010,3.89
98388,2014-09-29,jb010,3.87
98384,2014-09-28,jb010,4.0
98377,2014-09-27,jb010,4.09
98369,2014-09-26,jb010,4.14
98361,2014-09-25,jb010,4.2
98355,2014-09-24,jb010,4.2
98352,2014-09-23,jb010,4.31
98345,2014-09-22,jb010,4.55
98338,2014-09-21,jb010,4.98
98334,2014-09-20,jb010,5.4
98325,2014-09-19,jb010,5.72
98323,2014-09-18,jb010,5.63
98317,2014-09-17,jb010,5.58
98310,2014-09-16,jb010,5.58
98304,2014-09-15,jb010,5.49
98299,2014-09-14,jb010,5.49
98292,2014-09-13,jb010,5.46
98284,2014-09-12,jb010,5.72
98277,2014-09-11,jb010,5.63
98275,2014-09-10,jb010,5.24
98266,2014-09-09,jb010,5.21
98264,2014-09-08,jb010,5.21
98253,2014-09-07,jb010,5.1
98249,2014-09-06,jb010,4.83
98246,2014-09-05,jb010,4.52
98236,2014-09-04,jb010,3.96
98234,2014-09-03,jb010,3.84
98224,2014-09-02,jb010,3.68
98222,2014-09-01,jb010,3.6
98213,2014-08-31,jb010,3.58
98209,2014-08-30,jb010,3.55
98200,2014-08-29,jb010,3.55
98193,2014-08-28,jb010,3.53
98188,2014-08-27,jb010,3.49
98185,2014-08-26,jb010,3.42
98175,2014-08-25,jb010,3.42
98174,2014-08-24,jb010,3.41
98167,2014-08-23,jb010,3.39
98161,2014-08-22,jb010,3.37
98152,2014-08-21,jb010,3.34
98148,2014-08-20,jb010,3.34
98143,2014-08-19,jb010,3.34
98138,2014-08-18,jb010,3.3
98132,2014-08-17,jb010,3.26
98126,2014-08-16,jb010,3.26
98116,2014-08-15,jb010,3.26
98112,2014-08-14,jb010,3.26
98107,2014-08-13,jb010,3.25
98099,2014-08-12,jb010,3.18
98092,2014-08-11,jb010,3.13
98085,2014-08-10,jb010,3.13
98084,2014-08-09,jb010,3.12
98076,2014-08-08,jb010,3.12
98070,2014-08-07,jb010,3.08
98066,2014-08-06,jb010,3.07
98055,2014-08-05,jb010,3.04
98054,2014-08-04,jb010,3.04
98046,2014-08-03,jb010,3.0
98039,2014-08-02,jb010,3.0
98034,2014-08-01,jb010,3.0
98030,2014-07-31,jb010,3.0
98023,2014-07-30,jb010,3.0
98013,2014-07-29,jb010,3.02
98008,2014-07-28,jb010,3.02
98006,2014-07-27,jb010,3.02
97995,2014-07-26,jb010,3.04
97993,2014-07-25,jb010,3.04
97988,2014-07-24,jb010,3.04
97977,2014-07-23,jb010,3.06
97972,2014-07-22,jb010,3.06
97967,2014-07-21,jb010,3.06
97963,2014-07-20,jb010,3.08
97955,2014-07-19,jb010,3.08
97948,2014-07-18,jb010,3.08
97946,2014-07-17,jb010,3.1
97935,2014-07-16,jb010,3.1
97930,2014-07-15,jb010,3.1
97924,2014-07-14,jb010,3.1
97918,2014-07-13,jb010,3.1
97914,2014-07-12,jb010,3.1
97906,2014-07-11,jb010,3.06
97902,2014-07-10,jb010,3.0
97896,2014-07-09,jb010,3.05
97887,2014-07-08,jb010,3.08
97882,2014-07-07,jb010,3.08
97878,2014-07-06,jb010,3.06
97873,2014-07-05,jb010,3.07
97868,2014-07-04,jb010,3.07
97857,2014-07-03,jb010,3.1
97851,2014-07-02,jb010,3.1
97847,2014-07-01,jb010,3.1
97842,2014-06-30,jb010,3.02
97837,2014-06-29,jb010,3.05
97830,2014-06-28,jb010,3.1
97822,2014-06-27,jb010,3.1
97817,2014-06-26,jb010,3.1
97810,2014-06-25,jb010,3.16
97804,2014-06-24,jb010,3.22
97798,2014-06-23,jb010,3.3
97792,2014-06-22,jb010,3.36
97790,2014-06-21,jb010,3.45
97783,2014-06-20,jb010,3.47
97774,2014-06-19,jb010,3.5
97771,2014-06-18,jb010,3.55
97763,2014-06-17,jb010,3.6
97755,2014-06-16,jb010,3.6
97750,2014-06-15,jb010,3.6
97743,2014-06-14,jb010,3.74
97742,2014-06-13,jb010,3.72
97731,2014-06-12,jb010,3.81
97728,2014-06-11,jb010,3.85
97723,2014-06-10,jb010,3.91
97715,2014-06-09,jb010,3.96
97708,2014-06-08,jb010,4.0
97705,2014-06-07,jb010,4.05
97698,2014-06-06,jb010,4.1
97693,2014-06-05,jb010,4.27
97684,2014-06-04,jb010,4.2
97679,2014-06-03,jb010,4.2
97674,2014-06-02,jb010,4.15
97669,2014-06-01,jb010,4.1
97663,2014-05-31,jb010,4.08
97653,2014-05-30,jb010,4.04
97648,2014-05-29,jb010,4.0
97642,2014-05-28,jb010,4.0
97636,2014-05-27,jb010,3.9
97634,2014-05-26,jb010,3.81
97627,2014-05-25,jb010,3.7
97619,2014-05-24,jb010,3.58
97616,2014-05-23,jb010,3.22
97609,2014-05-22,jb010,2.92
97603,2014-05-21,jb010,2.79
97593,2014-05-20,jb010,2.72
97587,2014-05-19,jb010,2.6
97581,2014-05-18,jb010,2.56
97575,2014-05-17,jb010,2.6
97572,2014-05-16,jb010,2.64
97565,2014-05-15,jb010,2.7
97561,2014-05-14,jb010,2.79
97554,2014-05-13,jb010,2.85
97549,2014-05-12,jb010,2.9
97540,2014-05-11,jb010,3.0
97536,2014-05-10,jb010,3.0
97529,2014-05-09,jb010,2.79
97524,2014-05-08,jb010,2.73
97517,2014-05-07,jb010,2.71
97511,2014-05-06,jb010,2.67
97505,2014-05-05,jb010,2.6
97502,2014-05-04,jb010,2.57
97492,2014-05-03,jb010,2.54
97485,2014-05-02,jb010,2.48
97480,2014-05-01,jb010,2.45
97474,2014-04-30,jb010,2.34
97472,2014-04-29,jb010,2.35
97465,2014-04-28,jb010,2.31
97459,2014-04-27,jb010,2.4
97451,2014-04-26,jb010,2.45
97444,2014-04-25,jb010,2.51
97437,2014-04-24,jb010,2.44
97432,2014-04-23,jb010,2.4
97429,2014-04-22,jb010,2.38
97423,2014-04-21,jb010,2.31
97417,2014-04-20,jb010,2.31
97410,2014-04-19,jb010,2.31
97404,2014-04-18,jb010,2.26
97398,2014-04-17,jb010,2.24
97389,2014-04-16,jb010,2.2
97383,2014-04-15,jb010,2.19
97382,2014-04-14,jb010,2.13
97375,2014-04-13,jb010,2.05
97368,2014-04-12,jb010,2.0
97362,2014-04-11,jb010,1.98
97356,2014-04-10,jb010,1.93
97349,2014-04-09,jb010,1.9
97344,2014-04-08,jb010,1.84
97339,2014-04-07,jb010,1.8
97332,2014-04-06,jb010,1.76
97325,2014-04-05,jb010,1.7
97319,2014-04-04,jb010,1.68
97314,2014-04-03,jb010,1.68
97310,2014-04-02,jb010,1.62
97304,2014-04-01,jb010,1.62
97296,2014-03-31,jb010,1.62
97288,2014-03-30,jb010,1.64
97283,2014-03-29,jb010,1.64
97276,2014-03-28,jb010,1.64
97274,2014-03-27,jb010,1.64
97266,2014-03-26,jb010,1.65
97257,2014-03-25,jb010,1.75
97254,2014-03-24,jb010,1.65
97246,2014-03-23,jb010,1.67
97242,2014-03-22,jb010,1.67
97233,2014-03-21,jb010,1.68
97228,2014-03-20,jb010,1.69
97226,2014-03-19,jb010,1.7
97216,2014-03-18,jb010,1.73
97212,2014-03-17,jb010,1.73
97204,2014-03-16,jb010,1.74
97201,2014-03-15,jb010,1.75
97194,2014-03-14,jb010,1.77
97189,2014-03-13,jb010,1.8
97184,2014-03-12,jb010,1.8
97175,2014-03-11,jb010,1.83
97167,2014-03-10,jb010,1.85
97166,2014-03-09,jb010,1.87
97158,2014-03-08,jb010,1.9
97149,2014-03-07,jb010,1.9
97148,2014-03-06,jb010,1.94
97141,2014-03-05,jb010,1.96
97133,2014-03-04,jb010,1.97
97125,2014-03-03,jb010,1.97
97122,2014-03-02,jb010,1.99
97117,2014-03-01,jb010,1.99
97110,2014-02-28,jb010,2.05
97103,2014-02-27,jb010,2.06
97099,2014-02-26,jb010,2.07
97091,2014-02-25,jb010,2.08
97088,2014-02-24,jb010,2.11
97079,2014-02-23,jb010,2.12
97072,2014-02-22,jb010,2.12
97067,2014-02-21,jb010,2.13
97063,2014-02-20,jb010,2.13
97058,2014-02-19,jb010,2.13
97051,2014-02-18,jb010,2.13
97046,2014-02-17,jb010,2.14
97036,2014-02-16,jb010,2.14
97031,2014-02-15,jb010,2.14
97023,2014-02-14,jb010,2.14
97020,2014-02-13,jb010,2.15
97013,2014-02-12,jb010,2.15
97007,2014-02-11,jb010,2.15
97000,2014-02-10,jb010,2.15
96998,2014-02-09,jb010,2.15
96990,2014-02-08,jb010,2.16
96983,2014-02-07,jb010,2.16
96980,2014-02-06,jb010,2.16
96973,2014-02-05,jb010,2.17
96964,2014-02-04,jb010,2.17
96957,2014-02-03,jb010,2.18
96951,2014-02-02,jb010,2.18
96948,2014-02-01,jb010,2.19
96944,2014-01-31,jb010,2.19
96937,2014-01-30,jb010,2.19
96929,2014-01-29,jb010,2.2
96924,2014-01-28,jb010,2.26
96915,2014-01-27,jb010,2.03
96911,2014-01-26,jb010,2.32
96906,2014-01-25,jb010,2.35
96897,2014-01-24,jb010,2.38
96893,2014-01-23,jb010,2.41
96888,2014-01-22,jb010,2.45
96881,2014-01-21,jb010,2.47
96873,2014-01-20,jb010,2.5
96871,2014-01-19,jb010,2.5
96862,2014-01-18,jb010,2.51
96858,2014-01-17,jb010,2.53
96850,2014-01-16,jb010,2.54
96844,2014-01-15,jb010,2.55
96837,2014-01-14,jb010,2.55
96832,2014-01-13,jb010,2.59
96828,2014-01-12,jb010,2.59
96819,2014-01-11,jb010,2.61
96817,2014-01-10,jb010,2.65
96810,2014-01-09,jb010,2.68
96804,2014-01-08,jb010,2.7
96797,2014-01-07,jb010,2.72
96792,2014-01-06,jb010,2.75
96785,2014-01-05,jb010,2.8
96779,2014-01-04,jb010,2.82
96771,2014-01-03,jb010,2.85
96765,2014-01-02,jb010,2.9
96760,2014-01-01,jb010,2.9
96754,2013-12-31,jb010,3.0
96747,2013-12-30,jb010,3.0
96744,2013-12-29,jb010,3.05
96736,2013-12-28,jb010,3.08
96731,2013-12-27,jb010,3.1
96724,2013-12-26,jb010,3.1
96722,2013-12-25,jb010,3.15
96715,2013-12-24,jb010,3.15
96706,2013-12-23,jb010,3.2
96702,2013-12-22,jb010,3.28
96698,2013-12-21,jb010,3.28
96687,2013-12-20,jb010,3.31
96682,2013-12-19,jb010,3.35
96678,2013-12-18,jb010,3.44
96669,2013-12-17,jb010,3.5
96664,2013-12-16,jb010,3.62
96661,2013-12-15,jb010,3.65
96651,2013-12-14,jb010,3.8
96646,2013-12-13,jb010,3.93
96639,2013-12-12,jb010,4.0
96635,2013-12-11,jb010,4.11
96627,2013-12-10,jb010,4.3
96622,2013-12-09,jb010,4.3
96616,2013-12-08,jb010,4.45
96609,2013-12-07,jb010,4.62
96607,2013-12-06,jb010,4.75
96601,2013-12-05,jb010,4.82
96593,2013-12-04,jb010,5.1
96585,2013-12-03,jb010,5.5
96582,2013-12-02,jb010,5.78
96577,2013-12-01,jb010,5.85
96567,2013-11-30,jb010,6.51
96561,2013-11-29,jb010,6.62
96556,2013-11-28,jb010,6.71
96554,2013-11-27,jb010,6.9
96543,2013-11-26,jb010,6.97
96537,2013-11-25,jb010,7.0
96536,2013-11-24,jb010,6.98
96526,2013-11-23,jb010,6.8
96523,2013-11-22,jb010,6.8
96517,2013-11-21,jb010,7.0
96507,2013-11-20,jb010,7.0
96505,2013-11-19,jb010,6.91
96497,2013-11-18,jb010,6.68
96490,2013-11-17,jb010,5.8
96484,2013-11-16,jb010,5.0
96480,2013-11-15,jb010,6.2
96471,2013-11-14,jb010,6.68
96469,2013-11-13,jb010,6.7
96459,2013-11-12,jb010,6.7
96455,2013-11-11,jb010,6.72
96451,2013-11-10,jb010,6.69
96441,2013-11-09,jb010,6.23
96439,2013-11-08,jb010,5.22
96434,2013-11-07,jb010,5.0
96426,2013-11-06,jb010,5.1
96421,2013-11-05,jb010,5.25
96415,2013-11-04,jb010,5.0
96406,2013-11-03,jb010,5.12
96400,2013-11-02,jb010,5.3
96396,2013-11-01,jb010,5.33
96391,2013-10-31,jb010,5.4
96382,2013-10-30,jb010,5.45
96376,2013-10-29,jb010,5.48
96371,2013-10-28,jb010,5.6
96367,2013-10-27,jb010,5.92
96358,2013-10-26,jb010,6.0
96355,2013-10-25,jb010,6.22
96345,2013-10-24,jb010,6.35
96339,2013-10-23,jb010,6.4
96335,2013-10-22,jb010,6.45
96332,2013-10-21,jb010,6.47
96321,2013-10-20,jb010,6.31
96315,2013-10-19,jb010,6.55
96310,2013-10-18,jb010,6.61
96304,2013-10-17,jb010,6.5
96301,2013-10-16,jb010,6.45
96294,2013-10-15,jb010,6.32
96286,2013-10-14,jb010,6.3
96279,2013-10-13,jb010,6.22
96277,2013-10-12,jb010,6.0
96272,2013-10-11,jb010,5.9
96265,2013-10-10,jb010,5.72
96260,2013-10-09,jb010,5.4
96252,2013-10-08,jb010,5.2
96247,2013-10-07,jb010,5.0
96241,2013-10-06,jb010,4.9
96234,2013-10-05,jb010,4.7
96228,2013-10-04,jb010,4.51
96220,2013-10-03,jb010,4.25
96216,2013-10-02,jb010,4.3
96210,2013-10-01,jb010,4.49
96203,2013-09-30,jb010,5.0
96197,2013-09-29,jb010,5.13
96189,2013-09-28,jb010,5.2
96187,2013-09-27,jb010,5.26
96181,2013-09-26,jb010,5.3
96173,2013-09-25,jb010,5.42
96169,2013-09-24,jb010,5.45
96160,2013-09-23,jb010,5.5
96154,2013-09-22,jb010,5.58
96149,2013-09-21,jb010,5.6
96145,2013-09-20,jb010,5.6
96137,2013-09-19,jb010,5.6
96132,2013-09-18,jb010,5.55
96123,2013-09-17,jb010,5.55
96121,2013-09-16,jb010,5.2
96113,2013-09-15,jb010,5.0
96107,2013-09-14,jb010,4.95
96104,2013-09-13,jb010,4.8
96096,2013-09-12,jb010,4.5
96090,2013-09-11,jb010,4.7
96083,2013-09-10,jb010,4.9
96079,2013-09-09,jb010,5.0
96070,2013-09-08,jb010,5.1
96065,2013-09-07,jb010,5.1
96058,2013-09-06,jb010,5.0
96055,2013-09-05,jb010,5.1
96047,2013-09-04,jb010,5.22
96041,2013-09-03,jb010,5.5
96034,2013-09-02,jb010,5.72
96030,2013-09-01,jb010,5.95
96022,2013-08-31,jb010,6.28
96015,2013-08-30,jb010,6.3
96014,2013-08-29,jb010,6.0
96008,2013-08-28,jb010,5.88
96002,2013-08-27,jb010,5.6
95994,2013-08-26,jb010,5.49
95987,2013-08-25,jb010,5.21
95983,2013-08-24,jb010,5.0
95978,2013-08-23,jb010,4.83
95971,2013-08-22,jb010,3.3
95966,2013-08-21,jb010,4.25
95955,2013-08-20,jb010,4.1
95953,2013-08-19,jb010,4.0
95943,2013-08-18,jb010,4.23
95942,2013-08-17,jb010,4.9
95934,2013-08-16,jb010,4.89
95925,2013-08-15,jb010,4.8
95919,2013-08-14,jb010,4.56
95916,2013-08-13,jb010,4.41
95911,2013-08-12,jb010,4.62
95904,2013-08-11,jb010,4.7
95897,2013-08-10,jb010,4.9
95894,2013-08-09,jb010,4.77
95888,2013-08-08,jb010,4.6
95879,2013-08-07,jb010,4.48
95873,2013-08-06,jb010,4.4
95865,2013-08-05,jb010,4.21
95862,2013-08-04,jb010,4.0
95857,2013-08-03,jb010,3.49
95849,2013-08-02,jb010,3.45
95845,2013-08-01,jb010,3.42
95835,2013-07-31,jb010,3.4
95832,2013-07-30,jb010,3.4
95825,2013-07-29,jb010,3.4
95817,2013-07-28,jb010,3.39
95814,2013-07-27,jb010,3.35
95808,2013-07-26,jb010,3.3
95801,2013-07-25,jb010,3.3
95796,2013-07-24,jb010,3.32
95787,2013-07-23,jb010,3.35
95781,2013-07-22,jb010,3.35
95780,2013-07-21,jb010,3.38
95771,2013-07-20,jb010,3.38
95763,2013-07-19,jb010,3.39
95759,2013-07-18,jb010,3.4
95754,2013-07-17,jb010,3.42
95747,2013-07-16,jb010,3.45
95742,2013-07-15,jb010,3.49
95737,2013-07-14,jb010,3.49
95731,2013-07-13,jb010,3.5
95721,2013-07-12,jb010,3.54
95718,2013-07-11,jb010,3.54
95713,2013-07-10,jb010,3.6
95707,2013-07-09,jb010,3.65
95698,2013-07-08,jb010,3.69
95696,2013-07-07,jb010,3.75
95685,2013-07-06,jb010,3.76
95683,2013-07-05,jb010,3.8
95675,2013-07-04,jb010,4.0
95672,2013-07-03,jb010,4.1
95663,2013-07-02,jb010,4.0
95658,2013-07-01,jb010,3.9
95650,2013-06-30,jb010,3.75
95643,2013-06-29,jb010,3.6
95638,2013-06-28,jb010,3.4
95636,2013-06-27,jb010,3.25
95629,2013-06-26,jb010,3.1
95619,2013-06-25,jb010,3.0
95617,2013-06-24,jb010,3.05
95610,2013-06-23,jb010,3.12
95601,2013-06-22,jb010,3.22
95598,2013-06-21,jb010,3.25
95589,2013-06-20,jb010,3.3
95584,2013-06-19,jb010,3.37
95579,2013-06-18,jb010,3.38
95576,2013-06-17,jb010,3.38
95565,2013-06-16,jb010,3.38
95559,2013-06-15,jb010,3.4
95553,2013-06-14,jb010,3.4
95550,2013-06-13,jb010,3.4
95541,2013-06-12,jb010,3.4
95538,2013-06-11,jb010,3.4
95532,2013-06-10,jb010,3.4
95525,2013-06-09,jb010,3.4
95519,2013-06-08,jb010,3.4
95516,2013-06-07,jb010,3.45
95505,2013-06-06,jb010,3.45
95503,2013-06-05,jb010,3.5
95497,2013-06-04,jb010,3.55
95491,2013-06-03,jb010,3.55
95482,2013-06-02,jb010,3.6
95475,2013-06-01,jb010,3.73
95469,2013-05-31,jb010,3.8
95468,2013-05-30,jb010,3.99
95461,2013-05-29,jb010,4.09
95453,2013-05-28,jb010,4.21
95445,2013-05-27,jb010,4.4
95439,2013-05-26,jb010,4.55
95434,2013-05-25,jb010,4.8
95429,2013-05-24,jb010,5.1
95423,2013-05-23,jb010,5.4
95416,2013-05-22,jb010,5.7
95410,2013-05-21,jb010,5.99
95406,2013-05-20,jb010,6.19
95402,2013-05-19,jb010,6.29
95393,2013-05-18,jb010,6.38
95390,2013-05-17,jb010,6.4
95380,2013-05-16,jb010,6.4
95373,2013-05-15,jb010,6.41
95368,2013-05-14,jb010,6.38
95361,2013-05-13,jb010,5.8
95360,2013-05-12,jb010,5.79
95353,2013-05-11,jb010,5.8
95344,2013-05-10,jb010,5.38
95341,2013-05-09,jb010,5.59
95334,2013-05-08,jb010,5.7
95325,2013-05-07,jb010,5.8
95321,2013-05-06,jb010,5.6
95313,2013-05-05,jb010,5.3
95312,2013-05-04,jb010,5.15
95304,2013-05-03,jb010,5.1
95299,2013-05-02,jb010,5.2
95291,2013-05-01,jb010,5.2
95286,2013-04-30,jb010,5.3
95282,2013-04-29,jb010,5.0
95271,2013-04-28,jb010,4.5
95267,2013-04-27,jb010,4.4
95262,2013-04-26,jb010,4.15
95256,2013-04-25,jb010,4.25
95248,2013-04-24,jb010,4.4
95241,2013-04-23,jb010,4.8
95237,2013-04-22,jb010,5.4
95232,2013-04-21,jb010,6.0
95227,2013-04-20,jb010,5.93
95221,2013-04-19,jb010,5.85
95212,2013-04-18,jb010,6.0
95208,2013-04-17,jb010,6.0
95204,2013-04-16,jb010,5.6
95197,2013-04-15,jb010,5.7
95192,2013-04-14,jb010,5.4
95184,2013-04-13,jb010,5.0
95178,2013-04-12,jb010,4.8
95172,2013-04-11,jb010,4.7
95166,2013-04-10,jb010,5.82
95162,2013-04-09,jb010,5.6
95156,2013-04-08,jb010,5.6
95150,2013-04-07,jb010,5.31
95141,2013-04-06,jb010,5.1
95134,2013-04-05,jb010,4.9
95131,2013-04-04,jb010,4.9
95121,2013-04-03,jb010,5.2
95115,2013-04-02,jb010,5.3
95114,2013-04-01,jb010,3.31
95104,2013-03-31,jb010,3.2
95097,2013-03-30,jb010,2.4
95092,2013-03-29,jb010,1.92
95089,2013-03-28,jb010,1.81
95080,2013-03-27,jb010,1.7
95074,2013-03-26,jb010,1.66
95068,2013-03-25,jb010,1.6
95061,2013-03-24,jb010,1.55
95058,2013-03-23,jb010,1.5
95050,2013-03-22,jb010,1.27
95048,2013-03-21,jb010,1.28
95037,2013-03-20,jb010,1.28
95031,2013-03-19,jb010,1.29
95028,2013-03-18,jb010,1.3
95022,2013-03-17,jb010,1.3
95016,2013-03-16,jb010,1.3
95012,2013-03-15,jb010,1.35
95003,2013-03-14,jb010,1.35
94999,2013-03-13,jb010,1.35
94994,2013-03-12,jb010,1.35
94985,2013-03-11,jb010,1.4
94977,2013-03-10,jb010,1.4
94976,2013-03-09,jb010,1.4
94966,2013-03-08,jb010,1.4
94963,2013-03-07,jb010,1.46
94957,2013-03-06,jb010,1.46
94948,2013-03-05,jb010,1.46
94941,2013-03-04,jb010,1.46
94937,2013-03-03,jb010,1.5
94929,2013-03-02,jb010,1.5
94928,2013-03-01,jb010,1.5
94918,2013-02-28,jb010,1.5
94914,2013-02-27,jb010,1.54
94910,2013-02-26,jb010,1.54
94902,2013-02-25,jb010,1.54
94896,2013-02-24,jb010,1.56
94891,2013-02-23,jb010,1.56
94886,2013-02-22,jb010,1.56
94877,2013-02-21,jb010,1.57
94873,2013-02-20,jb010,1.6
94868,2013-02-19,jb010,1.6
94858,2013-02-18,jb010,1.65
94852,2013-02-17,jb010,1.65
94845,2013-02-16,jb010,1.7
94844,2013-02-15,jb010,1.7
94836,2013-02-14,jb010,1.7
94832,2013-02-13,jb010,1.7
94821,2013-02-12,jb010,1.7
94818,2013-02-11,jb010,1.75
94811,2013-02-10,jb010,1.75
94805,2013-02-09,jb010,1.76
94799,2013-02-08,jb010,1.76
94793,2013-02-07,jb010,1.78
94788,2013-02-06,jb010,1.78
94782,2013-02-05,jb010,1.8
94778,2013-02-04,jb010,1.8
94768,2013-02-03,jb010,1.8
94765,2013-02-02,jb010,1.85
94755,2013-02-01,jb010,1.85
94751,2013-01-31,jb010,1.89
94748,2013-01-30,jb010,1.89
94738,2013-01-29,jb010,1.9
94732,2013-01-28,jb010,1.9
94729,2013-01-27,jb010,1.9
94721,2013-01-26,jb010,1.9
94718,2013-01-25,jb010,1.9
94707,2013-01-24,jb010,1.94
94703,2013-01-23,jb010,1.94
94695,2013-01-22,jb010,1.96
94693,2013-01-21,jb010,1.96
94686,2013-01-20,jb010,2.0
94681,2013-01-19,jb010,2.0
94673,2013-01-18,jb010,2.0
94670,2013-01-17,jb010,2.0
94663,2013-01-16,jb010,2.08
94656,2013-01-15,jb010,2.1
94649,2013-01-14,jb010,2.1
94643,2013-01-13,jb010,2.13
94638,2013-01-12,jb010,2.13
94629,2013-01-11,jb010,2.13
